fuente_datos,fecha_procesamiento,id_registro,empresa_organizacion,cargo_area,ciudad,pais,tecnologia_principal,framework_herramienta,nivel_experiencia,salario_usd,modalidad_tipo,fecha_referencia,anio_referencia,edad,anos_experiencia,nivel_educativo,certificaciones,inversion_usd,participantes,duracion_meses,satisfaccion_promedio,tiene_salario,rango_salario,tiene_experiencia,nivel_experiencia_grupo,pais_normalizado,ciudad_normalizada,mes_procesamiento,ano_procesamiento,categoria_salario,grupo_edad,anio,mes
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5189,,,Cali,Colombia,,,,,,,2023.0,,,,,,15.0,,,False,,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5190,,,Concepción,Chile,,,,,,,2024.0,,,,,,71.0,,,False,,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5191,,,Santiago,Chile,,,,,,,2025.0,,,,,,75.0,,,False,,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5192,,,Santiago,Chile,,,,,,,2024.0,,,,,,53.0,,,False,,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5193,,,Valencia,España,,,,,,,2025.0,,,,,,202.0,,,False,,False,,España,Valencia,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5194,,,New York,USA,,,,,,,2025.0,,,,,,58.0,,,False,,False,,Usa,New York,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5195,,,Guadalajara,México,,,,,,,2024.0,,,,,,192.0,,,False,,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5196,,,Medellín,Colombia,,,,,,,2023.0,,,,,,125.0,,,False,,False,,Colombia,Medellín,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5197,,,Unknown,España,,,,,,,2023.0,,,,,,62.0,,,False,,False,,España,Unknown,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5198,,,Cartagena,Colombia,,,,,,,2023.0,,,,,,212.0,,,False,,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5199,,,Austin,USA,,,,,,,2022.0,,,,,,74.0,,,False,,False,,Usa,Austin,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5200,,,CDMX,México,,,,,,,2025.0,,,,,,196.0,,,False,,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5201,,,Bucaramanga,Colombia,,,,,,,2023.0,,,,,,39.0,,,False,,False,,Colombia,Bucaramanga,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5202,,,Concepción,Chile,,,,,,,2024.0,,,,,,236.0,,,False,,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5203,,,San Francisco,USA,,,,,,,2022.0,,,,,,120.0,,,False,,False,,Usa,San Francisco,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5204,,,Valparaíso,Chile,,,,,,,2022.0,,,,,,115.0,,,False,,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5205,,,Córdoba,Argentina,,,,,,,2024.0,,,,,,145.0,,,False,,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5206,,,Barcelona,España,,,,,,,2024.0,,,,,,102.0,,,False,,False,,España,Barcelona,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5207,,,Cusco,Perú,,,,,,,2022.0,,,,,,106.0,,,False,,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5208,,,Barcelona,España,,,,,,,2022.0,,,,,,110.0,,,False,,False,,España,Barcelona,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5209,,,San Francisco,USA,,,,,,,2025.0,,,,,,15.0,,,False,,False,,Usa,San Francisco,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5210,,,New York,USA,,,,,,,2024.0,,,,,,219.0,,,False,,False,,Usa,New York,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5211,,,Puebla,México,,,,,,,2022.0,,,,,,15.0,,,False,,False,,México,Puebla,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5212,,,San Francisco,USA,,,,,,,2024.0,,,,,,123.0,,,False,,False,,Usa,San Francisco,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5213,,,Miami,USA,,,,,,,2022.0,,,,,,191.0,,,False,,False,,Usa,Miami,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5214,,,Valencia,España,,,,,,,2025.0,,,,,,15.0,,,False,,False,,España,Valencia,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5215,,,Córdoba,Argentina,,,,,,,2025.0,,,,,,125.0,,,False,,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5216,,,Unknown,España,,,,,,,2023.0,,,,,,111.0,,,False,,False,,España,Unknown,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5217,,,Santiago,Chile,,,,,,,2025.0,,,,,,109.0,,,False,,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5218,,,Buenos Aires,Argentina,,,,,,,2023.0,,,,,,137.0,,,False,,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5219,,,Bogotá,Colombia,,,,,,,2025.0,,,,,,102.0,,,False,,False,,Colombia,Bogotá,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5220,,,Sevilla,España,,,,,,,2023.0,,,,,,164.0,,,False,,False,,España,Sevilla,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5221,,,Buenos Aires,Argentina,,,,,,,2022.0,,,,,,15.0,,,False,,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5222,,,???,Argentina,,,,,,,2025.0,,,,,,161.0,,,False,,False,,Argentina,???,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5223,,,Miami,USA,,,,,,,2024.0,,,,,,127.0,,,False,,False,,Usa,Miami,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5224,,,Valparaíso,Chile,,,,,,,2025.0,,,,,,103.0,,,False,,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5225,,,Valencia,España,,,,,,,2024.0,,,,,,129.0,,,False,,False,,España,Valencia,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5226,,,SANTIAGO,Chile,,,,,,,2025.0,,,,,,80.0,,,False,,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5227,,,Guadalajara,México,,,,,,,2023.0,,,,,,140.0,,,False,,False,,México,Guadalajara,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5228,,,???,Argentina,,,,,,,2024.0,,,,,,117.0,,,False,,False,,Argentina,???,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5229,,,CDMX,México,,,,,,,2022.0,,,,,,78.0,,,False,,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5230,,,Bogotá,Colombia,,,,,,,2024.0,,,,,,123.0,,,False,,False,,Colombia,Bogotá,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5231,,,Unknown,Chile,,,,,,,2024.0,,,,,,94.0,,,False,,False,,Chile,Unknown,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5232,,,Santiago,Chile,,,,,,,2023.0,,,,,,138.0,,,False,,False,,Chile,Santiago,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5233,,,barranquilla,Colombia,,,,,,,2023.0,,,,,,179.0,,,False,,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5234,,,???,Perú,,,,,,,2025.0,,,,,,77.0,,,False,,False,,Perú,???,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5235,,,Arequipa,Perú,,,,,,,2022.0,,,,,,144.0,,,False,,False,,Perú,Arequipa,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5236,,,Rosario,Argentina,,,,,,,2023.0,,,,,,75.0,,,False,,False,,Argentina,Rosario,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5237,,,Concepción,Chile,,,,,,,2022.0,,,,,,132.0,,,False,,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5238,,,Barranquilla,Colombia,,,,,,,2024.0,,,,,,162.0,,,False,,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5239,,,???,USA,,,,,,,2022.0,,,,,,92.0,,,False,,False,,Usa,???,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5240,,,Cusco,Perú,,,,,,,2025.0,,,,,,127.0,,,False,,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
inversiones_tech,2025-11-17 12:53:41.106683,PRG-5096,,,bucaramanga,Colombia,,,,,,,2025.0,,,,,,161.0,,,False,,False,,Colombia,Bucaramanga,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90001,,,San Francisco,USA,Python|Swift|Scala,React,,94479.0,,,,23.0,,Autodidacta,AWS CCP,,,,,True,75K-100K,False,,Usa,San Francisco,11,2025,75K-100K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90002,,,Madrid,España,TypeScript|Python,Flask|FastAPI,,38159.0,,,,30.0,,Posgrado,Unknown,,,,,True,<50K,False,,España,Madrid,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90003,,,Valparaíso,Chile,Scala,Spark,,38.569,,,,36.0,,Posgrado,Azure Fundamentals,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90004,,,SAN FRANCISCO,USA,Python|PHP|Go,Node.js|FastAPI,,71658.0,,,,18.0,,Tecnólogo,GCP ACE,,,,,True,50K-75K,False,,Usa,San Francisco,11,2025,50K-75K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90005,,,CDMX,México,C#|JavaScript,Spark|Angular,,18.612,,,,27.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90006,,,Puebla,México,Java|R,.NET|Vue,,11325.0,,,,22.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90007,,,Bogotá,Colombia,C#|PHP,Angular,,14.884,,,,26.0,,Autodidacta,AWS CCP,,,,,True,<50K,False,,Colombia,Bogotá,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90008,,,Bogotá,Colombia,javascript|swift,Spring|FastAPI,,18182.0,,,,31.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,Colombia,Bogotá,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90009,,,Barranquilla,Colombia,Python|PHP|Swift,Laravel|Flask,,10187.0,,,,27.0,,Autodidacta,Scrum Master|None,,,,,True,<50K,False,,Colombia,Barranquilla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90010,,,Valparaíso,Chile,Scala|Java,React|Flask,,15.137,,,,31.0,,Tecnólogo,AWS CCP,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90011,,,Monterrey,México,Swift|C#,Vue,,15.759,,,,35.0,,Autodidacta,None|GCP ACE,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90012,,,Santiago,Chile,Java|PHP,Angular,,40271.0,,,,27.0,,Pregrado,GCP ACE|None,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90013,,,Córdoba,Argentina,PHP,.NET,,16715.0,,,,32.0,,Pregrado,Azure Fundamentals|Cisco CCNA,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90014,,,Valparaíso,Chile,Python|R|Kotlin,Spring,,21.691,,,,21.0,,Tecnólogo,AWS CCP|Cisco CCNA,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90015,,,Puebla,México,PHP|Java,React|FastAPI,,15888.0,,,,26.0,,Autodidacta,Cisco CCNA,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90016,,,Sevilla,España,JavaScript,Spark,,61231.0,,,,26.0,,Tecnólogo,Scrum Master,,,,,True,50K-75K,False,,España,Sevilla,11,2025,50K-75K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90017,,,San Francisco,USA,R|Swift,Laravel|Django,,116398.0,,,,30.0,,Pregrado,GCP ACE,,,,,True,100K-150K,False,,Usa,San Francisco,11,2025,100K+,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90018,,,Buenos Aires,Argentina,R,Spring,,15242.0,,,,23.0,,Técnico,AWS CCP,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90019,,,Valparaíso,Chile,Go|TypeScript,FastAPI|Spark,,21.216,,,,31.0,,Tecnólogo,GCP ACE,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90020,,,Valencia,España,JavaScript,.NET,,56.718,,,,27.0,,Técnico,AWS CCP,,,,,True,<50K,False,,España,Valencia,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90021,,,Austin,USA,Kotlin|TypeScript,React|Spring,,,,,,27.0,,Técnico,Unknown,,,,,False,,False,,Usa,Austin,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90022,,,Bogotá,Colombia,Python|Kotlin|TypeScript,Spring|Flask,,17.958,,,,28.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,Colombia,Bogotá,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90023,,,CDMX,México,Scala|C#|Swift,Spring|Node.js,,17113.0,,,,33.0,,Tecnólogo,Azure Fundamentals,,,,,True,<50K,False,,México,Cdmx,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90024,,,Lima,Perú,C#|Python,Node.js,,19743.0,,,,39.0,,Pregrado,Scrum Master,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90025,,,Cartagena,Colombia,C#,React|Spring,,16650.0,,,,22.0,,Autodidacta,Unknown,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90026,,,Santiago,Chile,TypeScript|PHP,Flask,,16343.0,,,,19.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90027,,,Cartagena,Colombia,Swift,FastAPI|Spark,,16532.0,,,,28.0,,Pregrado,Scrum Master,,,,,True,<50K,False,,Colombia,Cartagena,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90028,,,Seattle,USA,PHP|Java,Spring|Vue,,109.488,,,,25.0,,Posgrado,Azure Fundamentals,,,,,True,<50K,False,,Usa,Seattle,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90029,,,Cali,Colombia,PHP,Spring,,14234.0,,,,27.0,,Pregrado,Scrum Master|Azure Fundamentals,,,,,True,<50K,False,,Colombia,Cali,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90030,,,Monterrey,México,php|python|r,Spark,,12729.0,,,,26.0,,Pregrado,Unknown,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90031,,,Valparaíso,Chile,JavaScript|Java,Angular|React,,17555.0,,,,36.0,,Pregrado,GCP ACE|None,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90032,,,Lima,Perú,TypeScript|R,Node.js|Flask,,15978.0,,,,23.0,,Posgrado,Scrum Master|AWS CCP,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90033,,,Valencia,España,C#|Java,Angular|.NET,,46214.0,,,,21.0,,Pregrado,Azure Fundamentals,,,,,True,<50K,False,,España,Valencia,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90034,,,BUENOS AIRES,Argentina,JavaScript,Laravel,,24773.0,,,,23.0,,Autodidacta,Azure Fundamentals|GCP ACE,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90035,,,Barcelona,España,r|swift,Flask|Angular,,49518.0,,,,31.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90036,,,Valparaíso,Chile,R|Scala,Flask,,20562.0,,,,34.0,,Pregrado,GCP ACE,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90037,,,PUEBLA,México,Kotlin,Node.js|React,,15.807,,,,28.0,,Pregrado,Scrum Master|Cisco CCNA,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90038,,,Córdoba,Argentina,TypeScript,Flask,,17.751,,,,25.0,,Autodidacta,Azure Fundamentals,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90039,,,Buenos Aires,Argentina,Go|Scala,Node.js,,23387.0,,,,,,Pregrado,Scrum Master|GCP ACE,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90040,,,Puebla,México,C#|JavaScript|Python,Spring|Angular,,16799.0,,,,19.0,,Técnico,Scrum Master,,,,,True,<50K,False,,México,Puebla,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90041,,,Buenos Aires,Argentina,javascript|python|r,Angular|.NET,,18865.0,,,,22.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90042,,,Concepción,Chile,PHP,.NET|Vue,,21658.0,,,,23.0,,Tecnólogo,GCP ACE,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90043,,,Cusco,Perú,Java|TypeScript,Node.js,,22858.0,,,,33.0,,Tecnólogo,AWS CCP,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90044,,,SANTIAGO,Chile,swift|java,Spark,,27.353,,,,23.0,,Autodidacta,GCP ACE,,,,,True,<50K,False,,Chile,Santiago,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90045,,,Arequipa,Perú,Swift|Python,Spring|Angular,,13.684,,,,31.0,,Posgrado,Azure Fundamentals,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90046,,,Miami,USA,C#|TypeScript,Vue|React,,136.256,,,,34.0,,Posgrado,Scrum Master,,,,,True,<50K,False,,Usa,Miami,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90047,,,Santiago,Chile,scala|python,Vue|Django,,40824.0,,,,38.0,,Autodidacta,Cisco CCNA|AWS CCP,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90048,,,Buenos Aires,Argentina,Swift|Scala,Flask,,12677.0,,,,32.0,,Pregrado,Unknown,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90049,,,Córdoba,Argentina,c#|php,Vue|.NET,,14790.0,,,,27.0,,Tecnólogo,Azure Fundamentals,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90050,,,VALPARAÍSO,Chile,C#,Flask,,30098.0,,,,20.0,,Autodidacta,Cisco CCNA,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90051,,,Bucaramanga,Colombia,Swift|Python,FastAPI,,13059.0,,,,34.0,,Pregrado,AWS CCP,,,,,True,<50K,False,,Colombia,Bucaramanga,11,2025,<25K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90052,,,Arequipa,Perú,Kotlin|Go|Python,.NET,,22824.0,,,,18.0,,Autodidacta,Azure Fundamentals,,,,,True,<50K,False,,Perú,Arequipa,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90053,,,Cusco,Perú,Kotlin|TypeScript|R,Spring,,14.408,,,,27.0,,Técnico,AWS CCP,,,,,True,<50K,False,,Perú,Cusco,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90054,,,Valparaíso,Chile,Scala|Python,Laravel,,22253.0,,,,29.0,,Posgrado,Scrum Master|Cisco CCNA,,,,,True,<50K,False,,Chile,Valparaíso,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90055,,,Lima,Perú,c#,Angular|Flask,,15257.0,,,,29.0,,Posgrado,Unknown,,,,,True,<50K,False,,Perú,Lima,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90056,,,MIAMI,USA,Kotlin,.NET,,68954.0,,,,18.0,,Técnico,GCP ACE,,,,,True,50K-75K,False,,Usa,Miami,11,2025,50K-75K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90057,,,Córdoba,Argentina,R|Kotlin,Flask,,31216.0,,,,25.0,,Tecnólogo,Unknown,,,,,True,<50K,False,,Argentina,Córdoba,11,2025,25K-50K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90058,,,Monterrey,México,JavaScript,Django,,13712.0,,,,39.0,,Técnico,Cisco CCNA,,,,,True,<50K,False,,México,Monterrey,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90059,,,santiago,Chile,PHP|JavaScript,.NET,,25666.0,,,,35.0,,Posgrado,GCP ACE,,,,,True,<50K,False,,Chile,Santiago,11,2025,25K-50K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90060,,,Miami,USA,kotlin|c#,.NET|Node.js,,73314.0,,,,31.0,,Posgrado,AWS CCP|GCP ACE,,,,,True,50K-75K,False,,Usa,Miami,11,2025,50K-75K,30-35,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90061,,,Concepción,Chile,C#|TypeScript,Angular,,20401.0,,,,41.0,,Posgrado,GCP ACE,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,35-45,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90062,,,New York,USA,R|Go,Angular,,69371.0,,,,24.0,,Tecnólogo,AWS CCP,,,,,True,50K-75K,False,,Usa,New York,11,2025,50K-75K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90063,,,Buenos Aires,Argentina,JavaScript|Kotlin,FastAPI,,36761.0,,,,,,Técnico,Azure Fundamentals|None,,,,,True,<50K,False,,Argentina,Buenos Aires,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90064,,,???,México,Kotlin|TypeScript,Angular,,23279.0,,,,20.0,,Autodidacta,AWS CCP|Cisco CCNA,,,,,True,<50K,False,,México,???,11,2025,<25K,<25,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90065,,,Barcelona,España,Scala,Vue|Spark,,32030.0,,,,29.0,,Pregrado,Unknown,,,,,True,<50K,False,,España,Barcelona,11,2025,25K-50K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90066,,,Concepción,Chile,python|javascript,Node.js,,26.849,,,,30.0,,Pregrado,Scrum Master|Cisco CCNA,,,,,True,<50K,False,,Chile,Concepción,11,2025,<25K,25-30,2024,11
perfiles_habilidades,2025-11-17 12:53:41.108197,PER-90067,,,New York,USA,Swift,React,,69058.0,,,,39.0,,Pregrado,AWS CCP,,,,,True,50K-75K,False,,Usa,New York,11,2025,50K-75K,35-45,2024,11
